0,USL,United Soccer League,United States
3,2819255,2017-04-06,39815,16885,MSU Soccer Park at Pittser Field,396,Alex Chilowicz,John Wolyniec,Bill Becher,4-2-3-1,4-3-3 off.,417388,312901,485529,375561,429455,220574,253779,253740,213051,354482,413690,211147,271107,497186,323230,367408,320904,495525,192039,354848,495527,158313
4,2819255,62,goal,354848,-1,16885
4,2819255,52,sub,413690,354664,39815
4,2819255,68,sub,354482,375564,39815
4,2819255,70,sub,495527,189749,16885
4,2819255,80,sub,320904,32479,16885
4,2819255,25,yellow,497186,-1,16885
4,2819255,56,yellow,429455,-1,39815
4,2819255,66,yellow,367408,-1,16885
4,2819255,87,yellow,253779,-1,39815
3,2819256,2017-04-07,45806,54716,Rio Tinto Stadium,2316,Younes Marrakchi,Mark Briggs,Ian Russell,4-2-3-1,4-2-3-1,407640,417614,216609,186592,354597,417391,446524,217588,415663,212985,212803,268349,497474,59247,105934,423454,216602,308499,429255,382033,172320,349707
4,2819256,14,goal,417391,212985,45806
4,2819256,26,goal,217588,354597,45806
4,2819256,34,goal,212985,-1,45806
4,2819256,39,goal,308499,216602,54716
4,2819256,43,goal,407640,186592,45806
4,2819256,84,goal,190901,382033,54716
4,2819256,87,goal,190901,-1,54716
4,2819256,90,goal,367569,217588,45806
4,2819256,45,sub,407640,482617,45806
4,2819256,45,sub,417391,367569,45806
4,2819256,63,sub,308499,190901,54716
4,2819256,63,sub,59247,495035,54716
4,2819256,71,sub,268349,299844,54716
4,2819256,81,sub,212985,255747,45806
4,2819256,41,yellow,216609,-1,45806
4,2819256,54,yellow,446524,-1,45806
4,2819256,78,yellow,216602,-1,54716
3,2818569,2017-04-08,46823,3372,Ontario Soccer Centre,525,David Barrie,Jason Bent,Bob Lilley,3-5-2,4-4-1-1,164547,451057,429461,354590,429458,381070,221623,497483,482624,417350,208305,253761,94715,430373,438136,247252,488393,378870,212235,436288,482661,253775
4,2818569,45,sub,381070,189031,46823
4,2818569,45,sub,429461,446657,46823
4,2818569,62,sub,482661,318576,3372
4,2818569,68,sub,253775,269005,3372
4,2818569,75,sub,247252,488121,3372
4,2818569,80,sub,208305,417381,46823
4,2818569,55,yellow,247252,-1,3372
4,2818569,80,yellow,221623,-1,46823
4,2818569,90,yellow,94715,-1,3372
3,2819257,2017-04-08,52910,45805,Toyota Field,6217,Pedro Trejo Jr,Darren Powell,Steve Trittschuh,4-1-4-1,4-3-3 off.,374179,228501,170854,182164,74409,261469,197498,489935,111785,78283,232098,424201,321310,495924,308515,179369,360299,73728,364673,429323,321535,39357
4,2819257,12,goal,39357,429323,45805
4,2819257,79,goal,232098,181586,52910
4,2819257,61,sub,489935,354315,52910
4,2819257,67,sub,39357,408050,45805
4,2819257,73,sub,364673,142536,45805
4,2819257,73,sub,78283,181586,52910
4,2819257,83,sub,182164,220993,52910
4,2819257,87,sub,429323,484182,45805
4,2819257,45,yellow,179369,-1,45805
4,2819257,57,yellow,429323,-1,45805
4,2819257,66,yellow,170854,-1,52910
4,2819257,69,yellow,182164,-1,52910
4,2819257,72,yellow,408050,-1,45805
4,2819257,83,yellow,261469,-1,52910
4,2819257,84,yellow,308515,-1,45805
4,2819257,89,yellow,495924,-1,45805
3,2819262,2017-04-08,16931,46316,City Stadium,7603,Danielle Chesky,Leigh Cowlishaw,James O'Connor,5-4-1 flat,4-2-3-1,482657,220333,424196,259570,159058,261691,265464,367423,278488,319009,498923,453700,315060,429271,367420,152510,234049,359198,125697,392490,486449,429278
4,2819262,81,goal,152510,367423,46316
4,2819262,60,sub,498923,228753,16931
4,2819262,71,sub,486449,364643,46316
4,2819262,75,sub,265464,424205,16931
4,2819262,75,sub,424196,191190,16931
4,2819262,77,sub,125697,343553,46316
4,2819262,85,sub,392490,138164,46316
4,2819262,10,yellow,152510,-1,46316
4,2819262,25,yellow,424196,-1,16931
4,2819262,44,yellow,220333,-1,16931
3,2818571,2017-04-09,46721,46720,Thunderbird Stadium,738,Alain Ruch,Rich Fagan,Ezra Hendrickson,3-1-4-2,4-2-3-1,207061,298228,496606,243641,424203,483310,439740,385645,131190,417386,354601,496852,482625,189533,214520,496853,497347,353479,497574,436332,417622,483047
4,2818571,13,goal,298228,-1,46721
4,2818571,86,goal,355581,439740,46721
4,2818571,90,goal,354601,266165,46721
4,2818571,45,sub,385645,417623,46721
4,2818571,66,sub,214520,463777,46720
4,2818571,68,sub,496606,355581,46721
4,2818571,73,sub,483310,266165,46721
4,2818571,75,sub,497347,426950,46720
4,2818571,85,sub,482625,464979,46720
4,2818571,23,yellow,214520,-1,46720
4,2818571,57,yellow,417386,-1,46721
4,2818571,77,yellow,439740,-1,46721
3,2819258,2017-04-09,4115,4290,MUSC Health Stadium,2425,Aleksandar Zhelyazkov,Mike Anhaeuser,Dave Brandt,4-2-3-1,4-4-1-1,367070,218156,259271,171116,77661,354585,272851,318461,189782,68436,255918,368383,174923,115059,417394,417629,47296,479715,336175,367398,173487,482611
4,2819258,8,goal,77661,272851,4115
4,2819258,59,goal,417629,475373,4290
4,2819258,90,goal,173487,47296,4290
4,2819258,13,sub,336175,333675,4290
4,2819258,57,sub,417394,475373,4290
4,2819258,68,sub,354585,374282,4115
4,2819258,74,sub,189782,84017,4115
4,2819258,82,sub,417629,334103,4290
4,2819258,86,sub,77661,292852,4115
4,2819258,44,yellow,189782,-1,4115
4,2819258,73,yellow,333675,-1,4290
4,2819258,85,yellow,318461,-1,4115
